"veh_value","exposure","veh_body","veh_age","gender","area","agecat"
1.31,0.8952772074,"HBACK","1","F","C","4"
1.54,0.6105407255,"STNWG","2","M","C","3"
1.89,0.3641341547,"SEDAN","2","M","C","4"
0.66,0.7446954141,"HBACK","4","M","C","6"
1.04,0.0301163587,"TRUCK","4","F","E","5"
2.57,0.076659822,"SEDAN","1","F","E","3"
6.5,0.501026694,"COUPE","1","M","C","3"
1.43,0.2135523614,"SEDAN","2","F","A","1"
0.69,0.7036276523,"HBACK","4","M","A","5"
1.16,0.0930869268,"UTE","4","F","D","4"
2.43,0.9637234771,"SEDAN","1","F","D","3"
1.45,0.1916495551,"HBACK","2","F","D","1"
0.51,0.9856262834,"HBACK","4","M","B","6"
1.53,0.0684462697,"HBACK","1","M","B","5"
0.8,0.1013004791,"HBACK","3","F","C","4"
1.26,0.9445585216,"HDTOP","4","F","E","3"
3.12,0.219028063,"SEDAN","3","F","B","2"
1.98,0.3285420945,"UTE","3","M","D","5"
1.57,0.0082135524,"SEDAN","1","F","C","1"
1.6,0.4490075291,"SEDAN","1","F","A","2"
4.45,0.7282683094,"STNWG","1","M","A","5"
2.5,0.2026009582,"STNWG","2","M","A","3"
0.95,0.7748117728,"SEDAN","4","M","C","5"
0.41,0.5420944559,"SEDAN","4","M","C","5"
3.21,0.8514715948,"SEDAN","3","F","A","4"
0.78,0.3258042437,"HBACK","3","F","A","3"
4.67,0.501026694,"STNWG","1","F","D","5"
3.39,0.7364818617,"STNWG","3","F","A","5"
4.6,0.1916495551,"STNWG","1","F","C","2"
1.15,0.1505817933,"SEDAN","3","F","A","6"
1.69,0.7611225188,"STNWG","3","F","A","5"
1.84,0.681724846,"HBACK","2","F","A","2"
0.95,0.6899383984,"HBACK","3","F","C","1"
1.37,0.5804243669,"HBACK","2","F","A","3"
1.29,0.887063655,"SEDAN","3","M","C","6"
0.74,0.3312799452,"SEDAN","4","M","D","2"
1.28,0.9472963723,"STNWG","4","F","A","1"
1.2,0.0191649555,"STNWG","4","M","C","5"
0.82,0.5393566051,"SEDAN","3","F","C","3"
2.05,0.8843258042,"STNWG","4","M","E","4"
1.31,0.3066392882,"SEDAN","3","F","B","4"
0.79,0.3915126626,"TRUCK","3","F","D","1"
2.47,0.4681724846,"SEDAN","1","F","A","4"
1.63,0.4544832307,"HBACK","2","F","B","4"
1.1,0.3641341547,"MIBUS","4","F","A","3"
1.4,0.2902121834,"UTE","3","M","D","5"
1.428,0.6023271732,"HBACK","1","F","C","2"
2.52,0.8295687885,"SEDAN","3","M","B","3"
3.96,0.1259411362,"STNWG","2","M","C","5"
1.26,0.8432580424,"TRUCK","3","F","D","2"
2.71,0.758384668,"SEDAN","1","M","A","3"
2.26,0.3039014374,"UTE","3","M","D","3"
2.53,0.5393566051,"SEDAN","1","F","C","3"
1.2,0.9883641342,"SEDAN","3","M","C","3"
1.86,0.5941136208,"UTE","3","M","F","3"
1.31,0.925393566,"HBACK","1","F","A","3"
1.32,0.3696098563,"STNWG","4","F","B","6"
1.56,0.8952772074,"UTE","3","M","A","2"
0.84,0.3394934976,"HBACK","3","M","A","5"
2.87,0.4654346338,"UTE","2","M","E","3"
3.05,0.9527720739,"STNWG","2","F","C","4"
0.39,0.3969883641,"STNWG","4","F","C","4"
0.41,0.7282683094,"SEDAN","4","M","A","4"
0.74,0.3969883641,"HBACK","4","F","A","4"
0.73,0.4380561259,"SEDAN","4","M","B","4"
0.9,0.5065023956,"UTE","4","F","B","2"
4,0.9993155373,"STNWG","3","F","B","5"
2.42,0.9856262834,"HDTOP","2","F","C","2"
1.35,0.0657084189,"HBACK","2","F","B","2"
4.8,0.8651608487,"HDTOP","1","M","A","1"
2.84,0.090349076,"STNWG","3","F","F","2"
0.39,0.4134154689,"SEDAN","4","F","D","3"
2.25,0.205338809,"SEDAN","1","F","C","6"
1.21,0.0465434634,"STNWG","3","F","A","6"
0.7,0.7255304586,"STNWG","4","F","B","6"
1.19,0.6789869952,"STNWG","4","M","B","4"
2.17,0.8295687885,"SEDAN","2","F","C","3"
1.31,0.7529089665,"STNWG","4","M","B","3"
0.82,0.3997262149,"HBACK","3","F","B","4"
1.28,0.0930869268,"STNWG","3","M","C","6"
1.06,0.6598220397,"SEDAN","3","F","A","3"
5.97,0.2628336756,"SEDAN","2","M","A","4"
1.36,0.2765229295,"HBACK","1","F","A","5"
2.77,0.1505817933,"STNWG","1","F","E","2"
3.15,0.7994524298,"STNWG","2","F","F","5"
2.17,0.2710472279,"SEDAN","1","M","C","4"
1.8,0.3942505133,"SEDAN","2","F","C","3"
4.78,0.9883641342,"STNWG","1","M","A","3"
1.36,0.5694729637,"HBACK","2","M","B","5"
1.31,0.1834360027,"SEDAN","3","F","C","4"
3.01,0.0219028063,"STNWG","1","F","B","4"
1.98,0.7693360712,"STNWG","2","F","D","2"
1.97,0.9856262834,"UTE","3","F","E","5"
2.61,0.59137577,"STNWG","3","M","C","5"
0.91,0.0629705681,"HBACK","3","F","A","4"
0.73,0.8377823409,"HBACK","3","M","C","5"
0.66,0.3696098563,"SEDAN","4","F","E","4"
2.67,0.9418206708,"SEDAN","2","F","C","5"
3.56,0.6926762491,"STNWG","3","M","D","3"
1.81,0.8295687885,"SEDAN","2","F","C","3"
2.92,0.2245037645,"STNWG","1","F","F","1"
1.07,0.0739219713,"STNWG","4","M","E","5"
1.52,0.3394934976,"SEDAN","2","M","D","3"
1.15,0.3696098563,"STNWG","4","F","A","2"
1.41,0.7337440109,"HDTOP","3","M","C","5"
1.54,0.0246406571,"SEDAN","3","F","D","1"
3.05,0.9527720739,"STNWG","2","F","A","5"
1.38,0.4791238877,"UTE","2","M","C","3"
0.58,0.2710472279,"SEDAN","4","F","D","6"
1.99,0.3805612594,"SEDAN","2","F","C","3"
1.61,0.4599589322,"HBACK","1","F","B","2"
1.46,0.8240930869,"SEDAN","3","M","B","4"
0.5,0.1724845996,"HBACK","4","F","A","3"
0.8,0.4134154689,"HBACK","4","M","B","6"
0.84,0.0465434634,"STNWG","4","F","B","4"
1.7,0.1861738535,"HDTOP","3","F","D","5"
0.95,0.7775496235,"HBACK","3","F","F","1"
2.7,0.514715948,"HDTOP","3","M","E","5"
1.59,0.4134154689,"HDTOP","4","M","C","3"
1.45,0.6242299795,"SEDAN","2","F","C","2"
1.78,0.7446954141,"SEDAN","2","M","A","4"
0.59,0.8186173853,"SEDAN","4","F","C","4"
1.14,0.3942505133,"SEDAN","3","M","A","3"
0.37,0.3093771389,"SEDAN","4","M","A","4"
1.04,0.6269678302,"HBACK","2","M","C","3"
4.22,0.34770705,"STNWG","2","M","B","3"
2.56,0.9034907597,"HDTOP","3","F","C","3"
1.53,0.0465434634,"STNWG","4","F","F","4"
0.41,0.0574948665,"SEDAN","4","F","A","4"
1.71,0.1478439425,"HBACK","2","F","C","3"
0.54,0.8569472964,"HBACK","4","F","B","1"
3.32,0.5037645448,"STNWG","1","F","C","5"
4.349,0.9034907597,"UTE","1","F","C","3"
0.54,0.7802874743,"HBACK","4","M","A","5"
1.06,0.8733744011,"SEDAN","3","F","C","5"
1.17,0.8213552361,"STNWG","4","F","E","3"
1.3,0.4599589322,"HBACK","2","F","A","5"
1,0.0711841205,"SEDAN","3","F","B","4"
1.42,0.1341546886,"SEDAN","3","M","B","4"
1.69,0.5941136208,"SEDAN","3","M","C","2"
0.46,0.9336071184,"SEDAN","4","F","E","4"
2.5,0.3066392882,"UTE","3","M","E","3"
0.98,0.7063655031,"STNWG","4","F","A","3"
1.62,0.5229295003,"SEDAN","2","M","C","3"
1.27,0.4654346338,"STNWG","4","M","E","4"
2.16,0.3258042437,"HBACK","1","F","D","6"
1.93,0.205338809,"SEDAN","1","M","A","3"
3.96,0.772073922,"STNWG","2","M","B","2"
1.27,0.6269678302,"HDTOP","4","F","B","2"
2.58,0.3559206023,"SEDAN","1","M","A","4"
1.97,0.2683093771,"SEDAN","2","F","C","4"
2.9,0.8268309377,"SEDAN","1","F","C","5"
1.34,0.2655715263,"HBACK","2","F","B","4"
3.78,0.34770705,"STNWG","1","F","C","1"
2.77,0.0027378508,"TRUCK","3","M","D","4"
1.71,0.1697467488,"SEDAN","2","F","D","3"
1.93,0.0328542094,"SEDAN","2","M","E","2"
1.77,0.2327173169,"SEDAN","2","F","C","1"
1.73,0.0821355236,"MIBUS","4","F","A","4"
1.4,0.7227926078,"STNWG","4","M","F","2"
1.8,0.8158795346,"SEDAN","2","F","C","3"
0.82,0.1177275838,"SEDAN","4","F","B","6"
1.1,0.9609856263,"SEDAN","4","M","B","4"
1.87,0.9993155373,"SEDAN","2","M","B","2"
0.9,0.4407939767,"SEDAN","3","F","B","5"
1.04,0.5256673511,"STNWG","4","M","D","3"
2.68,0.3750855578,"TRUCK","3","M","C","3"
1.4,0.0848733744,"HBACK","1","F","C","2"
1.36,0.8158795346,"HBACK","3","M","C","5"
1.46,0.6707734428,"HBACK","1","F","B","2"
4.56,0.6187542779,"STNWG","2","M","A","6"
1.56,0.3148528405,"SEDAN","3","F","B","3"
1.41,0.605065024,"SEDAN","2","F","B","3"
1.91,0.9472963723,"HBACK","3","M","A","4"
1.44,0.9938398357,"SEDAN","3","F","A","4"
1.01,0.7693360712,"HBACK","3","M","B","3"
2.39,0.5667351129,"SEDAN","1","F","D","6"
4.08,0.2600958248,"STNWG","2","F","E","4"
1.5,0.3559206023,"HBACK","1","M","C","2"
0.99,0.7665982204,"HBACK","3","F","C","2"
2.97,0.2436687201,"STNWG","2","F","C","4"
5.02,0.8542094456,"STNWG","2","M","E","1"
0.99,0.6516084873,"HBACK","3","F","B","3"
0.88,0.6652977413,"STNWG","4","M","D","4"
0.77,0.6516084873,"STNWG","4","M","A","3"
5.27,0.4818617385,"STNWG","2","M","B","3"
1.26,0.2710472279,"SEDAN","3","M","C","4"
1.4,0.0876112252,"MIBUS","4","F","B","4"
0.77,0.5886379192,"SEDAN","4","F","D","6"
2.31,0.1587953457,"STNWG","4","F","B","4"
1.07,0.9664613279,"HBACK","3","F","B","3"
1.77,0.7665982204,"HBACK","3","F","A","3"
1.59,0.0602327173,"MIBUS","4","F","D","4"
2.35,0.7036276523,"HBACK","1","M","E","4"
1.36,0.7063655031,"STNWG","4","M","C","4"
1,0.7885010267,"TRUCK","3","M","F","5"
1.56,0.9883641342,"HBACK","2","M","C","3"
2.43,0.8898015058,"SEDAN","1","M","A","6"
1.58,0.6351813826,"SEDAN","1","F","B","1"
3.3,0.0301163587,"SEDAN","1","M","C","4"
1.77,0.8076659822,"STNWG","2","F","A","3"
1.85,0.59137577,"SEDAN","2","M","D","5"
1.07,0.8268309377,"SEDAN","3","F","A","4"
1.96,0.205338809,"SEDAN","2","M","A","2"
1.45,0.4654346338,"HBACK","2","F","A","2"
1.3,0.9938398357,"HBACK","2","F","B","5"
1.73,0.0082135524,"HBACK","1","F","B","3"
2.74,0.1013004791,"STNWG","1","F","A","4"
1.349,0.5475701574,"HBACK","1","F","C","3"
0.52,0.4134154689,"HBACK","4","M","A","5"
1.28,0.4818617385,"HBACK","2","F","C","4"
1.93,0.4325804244,"SEDAN","2","F","A","3"
1.19,0.9171800137,"HBACK","2","M","C","1"
0.83,0.2217659138,"UTE","4","F","E","5"
1.05,0.9062286105,"HBACK","2","F","F","3"
0.67,0.0547570157,"COUPE","4","F","D","1"
1.91,0.9993155373,"STNWG","4","M","C","3"
2.64,0.1998631075,"SEDAN","1","F","E","6"
0.61,0.2354551677,"PANVN","4","M","B","6"
2.5,0.6872005476,"HDTOP","1","M","A","3"
1.67,0.1834360027,"HBACK","1","M","C","2"
1.19,0.8788501027,"SEDAN","3","F","E","3"
0.79,0.476386037,"HBACK","3","F","A","2"
1.2,0.3668720055,"SEDAN","4","M","D","3"
1.22,0.9993155373,"HBACK","3","F","C","4"
0.35,0.076659822,"SEDAN","4","M","C","6"
6.16,0.2327173169,"STNWG","1","M","A","3"
1.76,0.0191649555,"SEDAN","2","M","C","2"
1.41,0.7556468172,"SEDAN","2","F","B","6"
1.76,0.5557837098,"SEDAN","1","M","D","5"
1.09,0.9719370294,"SEDAN","3","M","E","2"
1.42,0.6899383984,"SEDAN","3","M","C","3"
1.25,0.34770705,"HBACK","2","F","C","2"
1.39,0.6680355921,"SEDAN","3","F","A","4"
1.81,0.6324435318,"STNWG","4","M","D","4"
5.14,0.8158795346,"STNWG","1","F","B","2"
1.22,0.6844626968,"SEDAN","3","F","C","6"
0.82,0.090349076,"SEDAN","4","F","E","1"
0.95,0.6652977413,"SEDAN","4","F","B","2"
1.9,0.3394934976,"COUPE","4","M","C","4"
1.65,0.9418206708,"SEDAN","1","M","C","2"
1.28,0.2628336756,"TRUCK","4","M","F","3"
2.71,0.9938398357,"HBACK","1","F","C","2"
0.97,0.4462696783,"SEDAN","3","F","C","4"
4.17,0.7337440109,"STNWG","2","F","F","2"
1.82,0.7748117728,"HBACK","2","M","C","5"
0.83,0.8898015058,"HBACK","3","M","B","3"
0.86,0.4681724846,"SEDAN","3","F","C","5"
0.9,0.0547570157,"TRUCK","4","M","B","1"
2.09,0.6872005476,"SEDAN","3","M","C","5"
0.43,0.501026694,"PANVN","4","F","C","3"
6.16,0.2902121834,"STNWG","1","F","F","2"
0.66,0.7474332649,"HBACK","4","F","B","2"
4.11,0.6214921287,"STNWG","2","M","F","2"
1.41,0.772073922,"HDTOP","3","M","E","4"
1.5,0.7885010267,"HDTOP","3","F","A","3"
1.57,0.8542094456,"HBACK","2","F","B","4"
0.79,0.810403833,"SEDAN","3","F","D","6"
1.44,0.34770705,"HBACK","2","F","B","3"
1.32,0.372347707,"SEDAN","3","M","C","5"
0.94,0.4052019165,"SEDAN","3","F","E","2"
0.87,0.167008898,"HBACK","3","F","C","2"
2.099,0.7446954141,"HBACK","1","F","B","3"
0.8,0.1834360027,"HBACK","3","F","C","4"
1.88,0.6981519507,"SEDAN","1","F","C","4"
0.92,0.59137577,"SEDAN","3","F","D","3"
0.44,0.5995893224,"SEDAN","4","M","A","2"
1.53,0.0793976728,"UTE","4","M","F","2"
3.48,0.4435318275,"SEDAN","1","F","B","3"
1.44,0.5311430527,"HBACK","1","M","B","3"
0.65,0.3011635866,"SEDAN","4","F","C","6"
1.76,0.1916495551,"SEDAN","1","F","B","1"
3.549,0.8459958932,"STNWG","1","M","F","4"
0.81,0.6488706365,"HBACK","3","F","D","4"
2.37,0.6324435318,"SEDAN","2","M","C","5"
1.84,0.7419575633,"HBACK","2","F","C","4"
1.14,0.4900752909,"SEDAN","3","F","C","2"
1.88,0.9993155373,"STNWG","4","F","F","4"
0.71,0.6652977413,"STNWG","4","M","D","3"
1.38,0.9034907598,"HBACK","2","F","B","6"
0.99,0.810403833,"SEDAN","3","F","A","3"
1.05,0.9719370294,"STNWG","3","F","A","4"
2.02,0.7145790554,"PANVN","2","F","B","1"
1.98,0.8980150582,"STNWG","4","M","C","4"
1.31,0.1149897331,"SEDAN","3","M","B","4"
1.5,0.643394935,"SEDAN","3","M","E","2"
3.49,0.6981519507,"STNWG","2","F","A","3"
2.78,0.6625598905,"STNWG","2","M","A","2"
1.37,0.5557837098,"HBACK","1","F","C","1"
3.2,0.2902121834,"STNWG","3","F","F","2"
1.02,0.7091033539,"STNWG","4","M","C","5"
1.77,0.4791238877,"HBACK","1","M","D","3"
3.399,0.8898015058,"STNWG","1","M","B","5"
1.74,0.6652977413,"STNWG","4","M","D","4"
3.11,0.1451060917,"MCARA","3","M","C","3"
1.47,0.0985626283,"SEDAN","3","M","C","6"
1.22,0.9993155373,"HBACK","3","M","E","3"
0.91,0.9500342231,"SEDAN","4","M","D","6"
1.56,0.3887748118,"STNWG","4","M","E","4"
0.43,0.9281314168,"SEDAN","4","F","D","5"
1.5,0.0629705681,"SEDAN","3","F","B","2"
0.83,0.6762491444,"TRUCK","4","F","D","5"
1.3,0.6926762491,"HBACK","2","M","B","6"
0.95,0.9856262834,"SEDAN","4","F","C","3"
2.89,0.3148528405,"STNWG","3","M","A","3"
3.47,0.386036961,"STNWG","1","F","C","3"
1.35,0.8268309377,"SEDAN","3","F","B","6"
1.13,0.4161533196,"HBACK","3","M","C","3"
2.48,0.7775496235,"STNWG","2","F","E","3"
0.87,0.6735112936,"SEDAN","3","F","B","5"
2.56,0.4216290212,"STNWG","2","F","C","4"
3.56,0.9062286105,"MCARA","3","M","F","4"
2.12,0.8459958932,"STNWG","3","F","E","3"
0.51,0.5366187543,"HBACK","4","F","B","4"
1.02,0.7638603696,"HBACK","3","F","A","4"
1.41,0.2409308693,"HBACK","2","F","B","2"
1.78,0.9637234771,"HBACK","2","F","A","6"
0.87,0.8186173853,"SEDAN","3","F","A","5"
0.45,0.0301163587,"STNWG","4","F","B","4"
1.74,0.8706365503,"HBACK","1","F","C","3"
0.77,0.424366872,"SEDAN","4","F","E","3"
0.69,0.1779603012,"SEDAN","4","F","D","3"
1.16,0.5557837098,"SEDAN","3","F","B","5"
2.099,0.3422313484,"SEDAN","1","F","C","6"
2.77,0.6242299795,"STNWG","1","M","B","2"
0.91,0.2245037645,"HBACK","3","F","A","3"
1.25,0.5749486653,"SEDAN","4","F","A","6"
2.66,0.7501711157,"SEDAN","1","M","A","2"
1.01,0.3668720055,"SEDAN","4","M","A","4"
5.87,0.038329911,"SEDAN","1","F","A","4"
1.99,0.605065024,"HBACK","2","F","C","6"
1.73,0.7392197125,"CONVT","3","F","A","2"
2.62,0.1560574949,"TRUCK","1","M","C","4"
1.18,0.7255304586,"SEDAN","3","M","D","4"
1.13,0.2902121834,"SEDAN","3","F","D","4"
3.83,0.2354551677,"UTE","1","F","C","4"
1.44,0.9993155373,"TRUCK","4","F","F","3"
4.98,0.2628336756,"STNWG","2","F","D","2"
1.22,0.0657084189,"HBACK","3","F","A","3"
0.74,0.5831622177,"SEDAN","4","M","B","4"
0.93,0.5503080082,"UTE","4","F","B","3"
1.09,0.9609856263,"SEDAN","3","F","B","3"
2.38,0.7036276523,"STNWG","3","M","A","5"
2.1,0.5420944559,"UTE","3","F","B","2"
1.36,0.6351813826,"STNWG","4","M","A","2"
1.33,0.1013004791,"HBACK","1","F","C","4"
1.46,0.900752909,"TRUCK","4","M","C","2"
0.6,0.6981519507,"SEDAN","4","F","A","4"
1.84,0.3312799452,"SEDAN","2","M","D","1"
1.9,0.4873374401,"STNWG","4","F","D","2"
2.25,0.8678986995,"STNWG","3","M","B","2"
1.22,0.9993155373,"HBACK","3","F","C","4"
2.54,0.4928131417,"STNWG","3","M","F","2"
1.54,0.2409308693,"HBACK","1","F","B","4"
1.399,0.3586584531,"HBACK","1","F","A","1"
2.29,0.5667351129,"SEDAN","2","F","A","4"
0.6,0.7255304586,"SEDAN","4","F","A","3"
1.06,0.6242299795,"UTE","4","M","A","2"
1.48,0.2628336756,"SEDAN","3","M","E","5"
1.95,0.8295687885,"HBACK","1","F","B","2"
1.37,0.4955509925,"HBACK","1","M","A","1"
1.29,0.6735112936,"SEDAN","3","F","B","3"
1.98,0.681724846,"HBACK","2","F","B","3"
1.38,0.1314168378,"STNWG","3","F","D","1"
0.86,0.7337440109,"SEDAN","4","M","B","3"
2.84,0.4517453799,"STNWG","3","M","E","2"
0.95,0.4544832307,"HBACK","4","F","C","1"
1.97,0.5092402464,"SEDAN","2","F","A","2"
1.37,0.9993155373,"SEDAN","3","F","A","6"
0.86,0.9993155373,"SEDAN","4","F","E","5"
1.399,0.7529089665,"HBACK","1","F","A","2"
0.79,0.9336071184,"SEDAN","3","M","C","4"
1.79,0.6242299795,"CONVT","3","M","B","1"
2.23,0.3559206023,"STNWG","2","M","A","5"
1.39,0.8240930869,"HBACK","2","F","B","1"
1.82,0.7802874743,"STNWG","2","M","C","4"
3.99,0.6461327858,"STNWG","2","F","C","5"
0.95,0.7501711157,"HBACK","3","M","E","5"
1.44,0.1834360027,"HBACK","2","F","D","1"
1.22,0.3696098563,"STNWG","4","F","C","2"
1.45,0.7693360712,"UTE","2","F","B","4"
4.399,0.386036961,"STNWG","1","F","B","3"
2.31,0.424366872,"SEDAN","3","F","D","3"
1.14,0.1149897331,"UTE","4","F","B","4"
0.68,0.3258042437,"STNWG","4","M","B","4"
5.236,0.772073922,"STNWG","1","M","C","2"
0.83,0.205338809,"SEDAN","4","F","F","5"
1.37,0.8240930869,"STNWG","4","F","D","4"
1.28,0.1095140315,"HBACK","1","F","A","4"
1.399,0.4079397673,"HBACK","1","M","C","3"
1.48,0.0848733744,"SEDAN","4","F","B","4"
1.18,0.1040383299,"STNWG","3","M","C","2"
1.18,0.6844626968,"SEDAN","4","M","B","4"
1.9,0.5338809035,"MIBUS","4","F","B","4"
1.05,0.9746748802,"SEDAN","3","M","C","6"
3.2,0.5804243669,"STNWG","1","F","B","4"
4.6,0.7255304586,"STNWG","2","F","E","4"
1.63,0.3175906913,"SEDAN","2","F","A","4"
1.399,0.5311430527,"HBACK","1","F","F","1"
1.93,0.6351813826,"STNWG","4","F","D","2"
1.18,0.0082135524,"COUPE","3","F","A","3"
2.85,0.9472963723,"HDTOP","2","F","B","3"
0.35,0.6160164271,"SEDAN","4","M","E","5"
0.93,0.9281314168,"SEDAN","4","F","C","5"
0.79,0.1204654346,"SEDAN","3","M","C","6"
2.56,0.5612594114,"UTE","2","M","F","1"
2.27,0.1368925394,"SEDAN","1","M","A","4"
2.5,0.9363449692,"STNWG","2","F","B","2"
3.2,0.4791238877,"UTE","2","M","D","1"
0.77,0.3504449008,"SEDAN","3","F","A","6"
1.61,0.4572210814,"SEDAN","2","F","B","3"
3.68,0.9582477755,"STNWG","1","F","A","2"
0.41,0.0876112252,"COUPE","4","F","C","3"
3.33,0.6598220397,"STNWG","3","F","B","3"
0.5,0.3613963039,"STNWG","4","M","A","6"
1.97,0.4955509925,"SEDAN","2","M","C","3"
1.37,0.9527720739,"HBACK","3","F","C","1"
1.29,0.925393566,"SEDAN","3","F","A","2"
3.52,0.4818617385,"STNWG","2","M","A","4"
2.12,0.1067761807,"SEDAN","1","F","D","4"
1.17,0.2655715263,"STNWG","4","F","B","2"
1.9,0.1806981519,"SEDAN","2","M","A","3"
1.88,0.8733744011,"HBACK","2","F","B","2"
1.46,0.6105407255,"SEDAN","3","M","C","4"
1.1,0.4572210814,"SEDAN","3","F","F","1"
1.43,0.4462696783,"STNWG","4","M","F","2"
0.85,0.5119780972,"HBACK","3","F","B","2"
2.2,0.8076659822,"HDTOP","3","M","C","2"
1.45,0.1149897331,"HBACK","2","M","C","6"
2.91,0.5886379192,"STNWG","1","M","A","3"
0.66,0.6351813826,"HBACK","4","F","E","3"
4.64,0.3559206023,"STNWG","1","F","B","3"
1.33,0.5448323066,"SEDAN","3","F","A","5"
1.05,0.1560574949,"SEDAN","3","F","D","4"
1.71,0.2491444216,"UTE","4","M","D","3"
0.92,0.1724845996,"SEDAN","4","F","F","1"
0.74,0.3668720055,"HBACK","4","M","A","3"
0.41,0.5941136208,"STNWG","4","M","A","4"
2.9,0.205338809,"STNWG","3","F","A","4"
1.18,0.6379192334,"STNWG","4","M","A","2"
0.8,0.8624229979,"HBACK","3","F","C","1"
1.16,0.6187542779,"SEDAN","3","F","A","6"
2.2,0.3011635866,"HBACK","3","F","C","3"
1.96,0.0876112252,"STNWG","3","F","F","3"
2.78,0.2217659138,"UTE","3","M","B","4"
6.359,0.7775496235,"STNWG","1","M","C","4"
1.62,0.1560574949,"HBACK","2","F","A","6"
1.73,0.9527720739,"SEDAN","2","F","C","5"
1.24,0.167008898,"HBACK","2","F","B","4"
3.63,0.3805612594,"STNWG","2","M","C","2"
1.96,0.9993155373,"SEDAN","2","M","E","6"
1.83,0.2026009582,"UTE","3","M","E","1"
1.24,0.1889117043,"HBACK","3","M","C","4"
1.59,0.2683093771,"COUPE","3","M","A","4"
0.67,0.090349076,"HBACK","3","M","A","3"
1.67,0.0465434634,"STNWG","4","F","F","4"
0.83,0.5256673511,"SEDAN","4","M","C","3"
1.55,0.5585215606,"SEDAN","3","M","A","2"
2.37,0.5420944559,"MIBUS","3","F","A","3"
0.44,0.7802874743,"SEDAN","4","M","C","4"
1.1,0.9828884326,"SEDAN","3","F","C","1"
2.06,0.5420944559,"HDTOP","2","F","C","5"
1.71,0.3449691992,"STNWG","4","F","A","3"
0.89,0.9801505818,"HBACK","3","F","B","3"
1.55,0.9993155373,"UTE","3","M","C","5"
0.56,0.8651608487,"HBACK","4","F","C","1"
1.08,0.9445585216,"SEDAN","3","F","A","4"
0.96,0.9308692676,"UTE","4","M","A","2"
3.5,0.3066392882,"STNWG","2","M","E","4"
3.76,0.772073922,"HDTOP","2","F","D","3"
1.38,0.2600958248,"HBACK","3","M","B","2"
1.29,0.8514715948,"SEDAN","3","F","C","2"
2.49,0.8651608487,"UTE","1","M","B","1"
0.84,0.3887748118,"HBACK","3","F","C","2"
1.11,0.1752224504,"HBACK","2","M","C","5"
1.37,0.5448323066,"SEDAN","3","F","B","4"
0.83,0.2929500342,"SEDAN","4","F","B","1"
2.64,0.5256673511,"UTE","2","F","C","1"
1.23,0.2792607803,"SEDAN","3","F","A","4"
1.17,0.372347707,"HBACK","2","F","D","3"
1.21,0.9226557153,"HBACK","3","M","B","4"
1.13,0.3641341547,"HBACK","3","M","C","6"
2.07,0.6242299795,"HDTOP","3","F","C","4"
0.99,0.2819986311,"STNWG","3","F","D","4"
2.7,0.4517453799,"STNWG","3","M","F","4"
0.97,0.4517453799,"TRUCK","4","M","D","6"
4.56,0.3121149897,"STNWG","1","M","A","1"
0.87,0.887063655,"HBACK","3","F","A","5"
2,0.34770705,"SEDAN","2","M","A","4"
0.72,0.6598220397,"HBACK","3","F","B","4"
1.65,0.4681724846,"SEDAN","2","F","D","6"
1.12,0.1149897331,"STNWG","4","F","A","2"
2.29,0.052019165,"SEDAN","1","F","C","4"
0.73,0.7392197125,"SEDAN","4","M","B","5"
2.9,0.0711841205,"PANVN","1","F","B","4"
2.26,0.9527720739,"HBACK","1","M","A","3"
2.38,0.219028063,"STNWG","4","F","C","1"
0.31,0.2217659138,"SEDAN","4","F","D","3"
1.12,0.4928131417,"COUPE","3","M","C","2"
0.68,0.6078028747,"HBACK","4","F","C","5"
2.19,0.7008898015,"STNWG","4","F","D","2"
0.34,0.5749486653,"SEDAN","4","F","C","3"
1.81,0.0082135524,"HBACK","1","F","C","3"
0.39,0.5229295003,"SEDAN","4","F","A","6"
0.41,0.1505817933,"HBACK","4","F","D","5"
1.33,0.9993155373,"STNWG","4","M","B","5"
3.79,0.9993155373,"STNWG","2","M","A","6"
0.41,0.4791238877,"STNWG","4","F","C","3"
1.31,0.9117043121,"HBACK","1","F","A","2"
0.82,0.7145790554,"HBACK","4","F","C","4"
2.02,0.6488706365,"SEDAN","1","F","A","6"
1.24,0.6105407255,"UTE","4","F","E","4"
1.55,0.9993155373,"UTE","3","M","C","3"
5.59,0.9418206708,"STNWG","1","F","A","3"
0.43,0.2162902122,"HBACK","4","F","C","1"
2.48,0.8268309377,"SEDAN","1","M","A","5"
0.81,0.7748117728,"HBACK","3","F","C","4"
2.47,0.2546201232,"SEDAN","1","F","A","5"
3.59,0.4216290212,"HDTOP","2","M","A","3"
2.26,0.7994524298,"HBACK","1","M","A","4"
0.41,0.887063655,"SEDAN","4","M","B","1"
2.83,0.9418206708,"STNWG","1","F","C","2"
1.5,0.0958247775,"SEDAN","3","F","A","4"
