KIDS,AGE,INCOME,HOMEVAL,MARSTATUS,GENDER,EDUCATION,TRAVTIME,CARUSE,CARTYPE,CLMFREQ,MVRPTS,CARAGE,CLAIMFLAG
0,43,42768,183793,Yes,M,Bachelors,32,Private,Minivan,0,0,8,No
0,57,76123,287747,Yes,F,HighSchool,28,Commercial,SUV,0,0,8,Yes
1,45,26681,166588,No,F,Bachelors,10,Private,SUV,0,3,13,No
2,56,28088,154530,No,M,Bachelors,46,Private,Minivan,1,3,1,Yes
0,42,149897,0,No,F,PhD,34,Private,SportsCar,0,1,10,No
0,35,15234,115903,Yes,F,Lower,6,Private,SportsCar,2,5,4,No
0,58,42607,112850,Yes,M,Lower,55,Commercial,Pickup,1,1,7,Yes
0,50,15905,0,Yes,M,HighSchool,20,Commercial,Minivan,2,3,8,Yes
0,40,4026,0,No,F,Lower,30,Private,SUV,1,3,1,No
0,61,0,96739,No,F,Lower,5,Private,SportsCar,2,6,7,Yes
2,43,31713,147621,Yes,M,Masters,39,Commercial,PanelTruck,1,3,11,No
0,41,79213,219393,Yes,M,Masters,32,Private,Minivan,2,2,21,No
0,53,97706,0,No,M,Masters,48,Commercial,Van,0,0,10,No
0,47,112264,0,No,M,Masters,44,Commercial,PanelTruck,1,5,20,Yes
0,57,86232,272326,Yes,F,Masters,8,Private,SUV,0,0,15,No
0,54,193786,478456,No,M,PhD,47,Commercial,PanelTruck,0,1,15,No
0,54,133408,342194,Yes,M,PhD,30,Commercial,PanelTruck,0,1,20,No
0,47,0,0,Yes,M,HighSchool,58,Private,Pickup,0,2,1,Yes
0,54,100816,281563,Yes,F,Masters,33,Private,Minivan,0,1,20,No
2,42,110240,278571,Yes,M,Lower,46,Commercial,Van,1,3,6,No
0,52,168168,0,No,M,Masters,22,Private,Minivan,0,0,15,No
0,46,102271,298214,No,M,Masters,5,Private,Minivan,0,2,22,No
0,29,60157,158830,Yes,M,Bachelors,5,Commercial,Pickup,3,2,8,No
0,52,109493,279275,Yes,F,Bachelors,26,Commercial,Van,0,0,14,No
0,27,7989,59185,Yes,F,HighSchool,48,Private,SportsCar,0,2,1,No
0,41,0,0,Yes,F,Bachelors,19,Private,SUV,2,7,14,No
0,32,0,0,Yes,M,HighSchool,29,Commercial,Minivan,3,3,10,Yes
0,47,0,0,No,F,Masters,13,Private,SUV,0,1,15,No
0,35,33522,0,No,M,HighSchool,47,Private,Minivan,0,0,9,No
0,33,21746,124207,Yes,F,Lower,41,Private,SUV,2,1,2,Yes
0,51,66804,0,No,M,Bachelors,21,Private,Van,3,6,7,No
0,34,109200,306724,Yes,M,Masters,26,Private,Van,0,0,1,No
0,55,55673,245678,Yes,F,Bachelors,43,Commercial,Van,0,0,13,No
2,44,0,0,Yes,F,HighSchool,46,Private,SUV,0,2,9,No
0,40,74871,206864,Yes,M,HighSchool,46,Commercial,PanelTruck,1,4,7,No
0,45,60245,191309,Yes,F,Bachelors,48,Private,Minivan,0,0,9,No
0,52,90349,299552,Yes,F,Masters,40,Private,Minivan,0,3,6,No
0,49,24490,0,No,F,Lower,35,Private,SUV,0,0,5,No
0,33,12921,129916,No,F,Lower,5,Private,SUV,0,0,6,No
0,64,50166,234582,Yes,M,Masters,42,Private,SUV,0,0,10,No
0,31,47623,0,No,F,HighSchool,27,Commercial,SportsCar,3,0,1,No
0,51,45086,201195,Yes,M,Bachelors,39,Private,Pickup,0,0,14,No
0,42,71797,0,No,F,Masters,36,Private,Pickup,0,3,15,No
0,29,45299,148600,Yes,F,HighSchool,11,Commercial,SUV,1,4,1,Yes
0,44,118032,337904,Yes,M,Bachelors,23,Private,Pickup,0,0,1,No
0,46,5015,105811,Yes,M,Lower,45,Private,Minivan,0,0,8,No
1,36,3747,0,Yes,F,HighSchool,38,Commercial,SportsCar,0,3,10,No
0,52,0,98396,Yes,F,HighSchool,22,Private,SUV,1,0,10,Yes
0,46,132767,348409,Yes,M,Masters,20,Commercial,PanelTruck,0,1,9,No
0,43,37135,160427,Yes,M,Masters,59,Commercial,Pickup,0,0,16,No
3,42,24177,118852,No,F,Lower,42,Private,Minivan,3,4,1,Yes
0,54,59690,226836,Yes,M,HighSchool,59,Commercial,PanelTruck,0,0,1,No
0,43,132449,354193,Yes,F,Masters,17,Private,Minivan,0,2,14,No
0,38,0,0,Yes,F,Lower,48,Private,SportsCar,1,6,6,Yes
0,41,50542,197090,Yes,F,HighSchool,37,Commercial,Minivan,2,0,1,No
0,33,74546,245205,Yes,M,Bachelors,22,Commercial,Minivan,3,5,9,No
1,41,94116,263819,No,M,Masters,18,Commercial,PanelTruck,0,3,14,Yes
0,52,31742,0,No,F,Masters,45,Commercial,Pickup,0,0,10,No
0,35,54922,181427,Yes,F,Bachelors,45,Private,SportsCar,1,0,15,Yes
0,51,66296,205130,Yes,M,Bachelors,58,Commercial,Pickup,0,0,1,No
0,39,45692,169069,Yes,M,HighSchool,8,Private,Pickup,1,9,1,No
1,38,57925,144063,Yes,M,Lower,16,Private,Minivan,0,0,6,No
0,34,105690,0,No,M,Bachelors,38,Commercial,Minivan,4,4,9,No
1,40,189555,452019,Yes,F,PhD,35,Private,SUV,0,0,16,Yes
0,48,88745,241555,Yes,F,HighSchool,55,Commercial,SUV,2,5,12,No
0,52,273507,630267,No,M,PhD,26,Commercial,Van,3,6,16,Yes
0,35,18047,97247,Yes,M,Lower,5,Commercial,Pickup,0,1,4,Yes
0,48,94460,250808,Yes,M,Masters,36,Commercial,PanelTruck,0,1,14,No
0,41,21589,134865,No,F,Lower,55,Private,Minivan,0,1,1,Yes
0,39,32936,169721,No,F,HighSchool,12,Private,SUV,0,0,7,Yes
0,45,32279,163420,Yes,F,Bachelors,46,Private,SUV,0,0,1,Yes
0,28,59889,193646,Yes,F,Masters,45,Private,SUV,2,8,14,No
0,46,119870,321592,Yes,M,Masters,32,Private,Minivan,0,0,1,No
0,40,0,0,No,F,Lower,56,Private,SportsCar,0,0,1,Yes
0,48,14938,0,No,F,Bachelors,16,Private,SUV,1,5,10,No
0,37,93766,0,No,M,Bachelors,17,Commercial,Pickup,2,6,6,Yes
3,38,126105,398812,Yes,F,Bachelors,49,Private,SUV,0,0,12,No
0,41,20766,119899,Yes,M,Lower,43,Private,Minivan,0,0,1,No
2,42,65079,227860,No,F,Bachelors,69,Private,Minivan,0,2,5,No
0,47,40460,0,No,F,Masters,54,Commercial,SportsCar,0,1,16,No
0,50,40685,220806,Yes,F,HighSchool,65,Private,SUV,0,2,5,Yes
0,37,30287,174483,Yes,F,HighSchool,31,Commercial,SUV,2,2,1,No
0,28,40061,134035,Yes,F,HighSchool,39,Commercial,SUV,1,2,1,No
0,34,20299,66016,Yes,F,HighSchool,45,Private,SportsCar,0,4,1,No
0,46,113004,323383,Yes,M,Masters,15,Commercial,PanelTruck,2,3,15,Yes
0,51,128523,0,No,M,Masters,18,Commercial,PanelTruck,3,1,15,Yes
0,39,0,0,No,F,Bachelors,15,Private,SUV,0,2,8,Yes
0,48,29702,0,No,F,HighSchool,46,Commercial,SUV,0,1,8,No
2,44,74943,230439,Yes,F,Masters,21,Private,SUV,0,0,14,No
0,44,72811,228454,Yes,M,HighSchool,47,Commercial,Van,0,0,1,No
0,55,51314,164516,No,M,Lower,36,Private,Pickup,2,2,1,No
0,37,24933,112656,Yes,M,HighSchool,29,Private,Minivan,2,0,1,No
0,39,133920,0,No,F,Masters,41,Commercial,Pickup,1,1,15,No
1,40,36886,169625,Yes,F,HighSchool,47,Private,SportsCar,0,2,9,No
1,60,151225,416062,Yes,F,PhD,46,Private,SportsCar,0,3,13,Yes
0,46,0,99200,Yes,F,Bachelors,28,Private,SportsCar,3,2,10,No
0,35,71827,193298,Yes,M,HighSchool,46,Commercial,Minivan,2,3,10,Yes
0,30,0,0,No,F,Lower,49,Private,SUV,0,0,1,Yes
0,45,50352,201404,Yes,F,Bachelors,16,Private,SUV,0,0,15,No
0,54,18917,118361,Yes,M,Bachelors,6,Commercial,Pickup,0,0,11,No
0,37,32397,166306,Yes,F,HighSchool,41,Commercial,SUV,0,0,1,No
0,39,77889,217053,Yes,F,Bachelors,44,Commercial,SUV,0,0,10,Yes
0,41,39055,173444,Yes,M,Lower,81,Commercial,PanelTruck,2,5,5,Yes
0,40,0,93377,No,F,HighSchool,18,Private,Pickup,0,2,7,No
1,43,112450,337743,No,M,Masters,12,Private,Van,0,3,18,Yes
0,44,79664,0,No,F,Bachelors,25,Private,SportsCar,0,1,1,Yes
0,44,26377,169045,No,M,HighSchool,30,Private,Minivan,3,3,1,Yes
0,47,0,67647,Yes,F,Bachelors,19,Private,SUV,2,1,9,No
0,51,54197,222759,Yes,M,Bachelors,26,Private,Pickup,0,3,13,No
0,46,36110,175359,No,F,HighSchool,18,Commercial,SUV,4,4,10,Yes
0,49,81280,241420,Yes,M,Bachelors,24,Private,Minivan,0,0,6,No
0,51,15641,107618,Yes,F,Lower,58,Private,SUV,0,0,7,No
0,66,72781,220801,Yes,M,Bachelors,41,Private,Minivan,1,2,1,No
0,47,65136,218705,Yes,F,Bachelors,59,Commercial,SUV,2,3,15,No
0,47,133675,0,No,F,Masters,32,Private,SportsCar,0,0,7,No
0,64,0,0,Yes,M,HighSchool,60,Private,SportsCar,2,9,8,Yes
2,62,47590,179494,No,M,Lower,19,Private,SUV,0,1,4,Yes
0,43,50952,0,No,M,HighSchool,27,Private,Minivan,0,0,9,Yes
0,51,0,89512,Yes,F,HighSchool,59,Private,SportsCar,3,0,7,Yes
0,43,41274,103580,No,M,Lower,38,Private,Minivan,0,0,7,Yes
0,27,42254,138816,No,F,Lower,47,Private,SUV,3,3,6,Yes
0,48,44895,139265,Yes,M,HighSchool,57,Commercial,Minivan,3,3,8,No
0,47,99417,299437,Yes,M,Lower,30,Private,Minivan,0,0,3,No
0,44,25588,119825,Yes,M,Lower,30,Private,Minivan,0,2,4,No
0,56,43369,197904,No,F,Masters,20,Private,Minivan,0,0,18,No
0,32,0,0,No,F,Bachelors,14,Private,SUV,1,9,9,Yes
0,48,62617,239733,No,M,Masters,37,Private,Minivan,0,0,17,No
0,53,77012,316239,Yes,M,PhD,22,Private,Van,2,0,13,No
0,50,34611,0,No,F,HighSchool,47,Private,Minivan,2,4,8,No
1,38,40342,189439,Yes,F,Bachelors,5,Private,SUV,0,1,14,No
0,50,109639,317460,Yes,F,Masters,44,Private,SportsCar,3,6,20,No
1,38,38317,125157,Yes,F,PhD,44,Private,SportsCar,1,8,8,No
0,47,76901,229973,No,F,Masters,34,Private,SUV,0,0,17,Yes
0,27,52335,187295,Yes,M,Bachelors,24,Private,Minivan,0,0,7,No
0,45,0,108137,Yes,F,HighSchool,50,Private,SUV,0,0,1,Yes
0,45,128801,0,No,F,Masters,27,Private,Minivan,2,6,17,No
0,40,57160,211253,Yes,M,Bachelors,18,Private,Van,0,0,13,No
0,44,65426,181181,Yes,M,Bachelors,44,Commercial,Pickup,0,1,14,No
0,44,91785,288497,Yes,F,Bachelors,35,Private,SUV,0,0,8,No
0,44,146267,357184,Yes,M,Masters,51,Commercial,Pickup,0,0,10,No
0,61,179536,481375,No,M,PhD,45,Private,SUV,0,0,19,Yes
0,54,39048,229578,Yes,M,Bachelors,64,Private,Minivan,1,5,7,No
0,43,300,119608,Yes,F,Lower,44,Private,SportsCar,0,1,1,No
0,48,78940,279868,Yes,F,PhD,44,Private,SUV,3,0,19,No
0,26,42687,0,No,F,HighSchool,35,Commercial,Minivan,0,6,1,Yes
0,47,39837,147765,Yes,M,Lower,59,Private,Pickup,0,0,1,No
3,43,42554,0,No,F,Lower,22,Private,SUV,4,2,7,Yes
0,46,53694,193057,Yes,F,HighSchool,75,Commercial,SportsCar,0,2,1,No
0,43,98128,271063,Yes,F,Bachelors,20,Commercial,Minivan,0,3,9,No
0,37,102604,276929,Yes,M,Bachelors,38,Commercial,Van,1,2,1,Yes
0,47,80963,0,No,F,PhD,35,Private,SportsCar,0,0,13,No
0,54,69111,291969,Yes,M,HighSchool,38,Commercial,Van,1,3,1,No
0,48,151979,395160,No,F,PhD,25,Commercial,PanelTruck,1,1,18,Yes
0,58,33680,183800,Yes,M,Masters,5,Private,Pickup,0,0,11,No
0,46,67857,225981,No,F,Masters,5,Private,SportsCar,3,0,18,No
1,38,105307,281950,No,M,Bachelors,39,Commercial,PanelTruck,2,3,8,Yes
0,49,10359,0,No,F,Lower,32,Private,SUV,0,0,5,No
0,49,55087,230249,No,F,HighSchool,60,Commercial,SUV,0,0,1,No
0,49,40452,184692,Yes,M,Bachelors,25,Commercial,Minivan,0,1,7,No
2,40,88413,246706,Yes,F,HighSchool,26,Commercial,Minivan,0,0,1,No
0,49,46336,159199,Yes,F,Lower,5,Private,SportsCar,0,0,4,No
0,50,53567,225043,Yes,M,Lower,15,Commercial,PanelTruck,0,2,8,No
0,50,127893,0,No,M,Bachelors,5,Commercial,PanelTruck,0,1,10,No
1,42,137878,0,No,M,PhD,30,Commercial,PanelTruck,0,0,14,No
0,32,0,0,Yes,F,HighSchool,44,Private,SUV,2,7,9,No
0,29,17120,117426,No,M,HighSchool,20,Private,Pickup,1,4,1,No
0,38,97114,0,No,M,Bachelors,59,Commercial,PanelTruck,0,1,5,Yes
0,40,23057,126080,Yes,F,HighSchool,51,Private,Pickup,0,0,1,No
0,31,9684,0,Yes,M,HighSchool,8,Private,Minivan,0,0,1,No
0,50,61082,177094,Yes,F,Bachelors,48,Private,SportsCar,0,2,7,No
0,47,47213,0,No,F,Masters,40,Private,Van,3,1,16,Yes
0,35,43112,0,No,M,HighSchool,51,Commercial,PanelTruck,0,0,8,No
0,53,20741,134822,Yes,F,PhD,57,Private,SUV,0,2,17,No
0,43,49834,189056,Yes,F,HighSchool,22,Private,SportsCar,3,8,1,No
0,34,45843,158708,Yes,F,Lower,12,Private,SUV,0,0,5,Yes
0,42,14006,120836,Yes,F,HighSchool,23,Private,Minivan,0,0,8,No
0,55,80567,274721,Yes,M,PhD,41,Private,Minivan,1,2,19,No
0,57,28617,183202,Yes,F,HighSchool,40,Private,SUV,2,5,7,Yes
0,54,52206,188403,Yes,M,HighSchool,36,Commercial,Minivan,3,8,5,Yes
0,59,0,121656,Yes,F,PhD,17,Private,SUV,0,0,9,No
0,50,52913,173613,Yes,M,HighSchool,37,Commercial,Pickup,4,4,1,Yes
0,48,44193,199947,Yes,F,Bachelors,12,Private,SUV,0,0,11,No
0,57,33707,0,No,F,Lower,40,Commercial,Pickup,0,0,1,No
0,44,62741,173680,Yes,M,Masters,30,Private,Minivan,0,0,9,No
0,35,58941,190840,Yes,F,HighSchool,61,Commercial,SUV,0,0,5,No
1,44,42309,132978,Yes,F,Lower,24,Private,SUV,0,0,4,No
0,50,56566,222820,Yes,M,Masters,27,Commercial,PanelTruck,3,3,11,Yes
0,33,20822,76022,Yes,F,HighSchool,46,Private,SUV,3,0,1,Yes
0,29,36708,0,No,M,HighSchool,45,Private,Minivan,1,8,9,No
0,44,16976,165890,Yes,F,HighSchool,53,Private,SUV,0,0,1,No
0,48,192843,510325,No,M,Masters,45,Commercial,PanelTruck,2,4,15,No
0,38,0,87708,Yes,M,Lower,24,Commercial,Van,2,4,1,Yes
0,51,28979,174100,Yes,M,PhD,45,Commercial,PanelTruck,0,3,11,No
0,39,33472,158296,Yes,M,Lower,24,Commercial,Pickup,0,0,5,No
0,51,62349,202627,Yes,M,Bachelors,38,Commercial,Minivan,2,6,7,No
0,48,47288,191476,Yes,F,Bachelors,32,Private,SUV,0,1,10,No
2,42,0,0,No,F,Bachelors,35,Commercial,Minivan,0,1,6,No
0,56,278,91930,Yes,F,HighSchool,58,Private,SportsCar,2,5,8,Yes
0,51,106036,301485,Yes,F,Masters,37,Private,SUV,0,0,19,No
0,56,76638,0,No,M,HighSchool,61,Commercial,Minivan,2,10,5,No
0,59,35158,162722,Yes,F,HighSchool,23,Private,SUV,0,0,7,No
0,48,198719,506607,Yes,F,PhD,30,Commercial,PanelTruck,0,1,13,No
0,45,49116,213351,No,F,HighSchool,41,Private,SUV,0,0,1,No
0,53,74295,267509,Yes,M,Bachelors,50,Private,Pickup,4,2,9,No
0,42,27902,128039,Yes,M,Lower,31,Private,Minivan,0,1,7,No
0,56,132115,373191,Yes,M,PhD,16,Commercial,PanelTruck,0,2,14,No
0,28,23427,98357,Yes,F,Lower,50,Private,SUV,3,6,1,Yes
1,41,96166,241382,Yes,F,Masters,29,Private,SUV,0,1,8,Yes
0,39,115182,312887,Yes,M,HighSchool,25,Commercial,Pickup,0,1,5,No
0,29,85413,0,No,M,Bachelors,27,Private,Minivan,3,3,11,No
0,33,110353,284921,No,M,Masters,49,Private,Minivan,0,0,12,No
0,48,49693,0,No,M,HighSchool,48,Commercial,Minivan,0,0,1,No
0,25,64122,196842,Yes,M,PhD,42,Private,Minivan,2,0,20,No
1,39,35865,143215,Yes,M,HighSchool,38,Private,Minivan,0,0,1,No
0,40,19326,123479,Yes,M,Lower,32,Private,Minivan,0,2,6,No
0,57,159517,456583,No,M,PhD,43,Private,Minivan,0,2,17,No
0,54,72289,0,No,M,Lower,44,Private,Minivan,2,5,1,No
0,34,14942,95764,Yes,M,Lower,12,Commercial,Pickup,2,9,1,No
0,52,147666,405910,Yes,F,Masters,43,Private,SUV,0,0,17,No
2,44,18154,108984,Yes,M,Lower,77,Commercial,Pickup,2,1,1,Yes
0,45,19599,134906,No,F,Bachelors,43,Private,Minivan,0,2,1,No
0,45,89531,0,No,F,Bachelors,26,Commercial,Pickup,1,6,8,No
0,48,29523,158702,Yes,M,HighSchool,35,Private,Minivan,0,1,1,No
0,58,7452,0,No,F,HighSchool,30,Private,SUV,3,0,1,Yes
0,34,0,0,Yes,F,HighSchool,17,Commercial,SUV,0,3,9,Yes
0,33,21990,144045,No,M,HighSchool,24,Private,Minivan,0,3,8,No
0,51,115325,290501,Yes,M,Masters,40,Private,Minivan,0,1,10,No
0,33,0,0,Yes,F,HighSchool,28,Private,Minivan,0,3,10,No
0,53,58108,236411,Yes,M,Bachelors,14,Private,Pickup,0,0,13,No
0,46,2633,89590,Yes,F,Bachelors,45,Private,SUV,0,0,3,No
0,48,113910,0,No,F,Masters,34,Private,SUV,0,1,15,No
0,52,154956,0,No,M,Masters,39,Commercial,PanelTruck,0,2,16,No
0,57,32033,167795,Yes,F,Masters,44,Private,SportsCar,2,7,16,Yes
0,63,73358,229797,Yes,M,Masters,28,Private,Minivan,0,1,22,No
0,58,84376,279277,Yes,M,Masters,23,Private,Minivan,0,0,12,No
0,38,23297,0,No,F,HighSchool,58,Private,SUV,1,6,1,No
0,32,67399,185061,Yes,M,Masters,33,Private,Pickup,0,0,21,Yes
0,48,141297,0,No,M,Masters,31,Commercial,PanelTruck,0,1,10,No
0,36,0,66630,Yes,F,Masters,32,Private,SportsCar,0,3,9,No
0,52,91300,294883,Yes,M,PhD,9,Commercial,Pickup,0,0,4,No
0,47,55920,213697,No,M,HighSchool,46,Commercial,PanelTruck,0,1,1,No
0,50,41240,187815,Yes,F,HighSchool,16,Private,SUV,3,0,1,No
0,44,49604,175392,Yes,M,HighSchool,22,Private,Pickup,0,1,6,No
0,58,38435,156981,Yes,F,HighSchool,17,Private,SUV,3,1,1,No
0,50,76096,0,No,M,PhD,23,Private,Minivan,0,3,21,No
0,55,133966,342198,Yes,F,PhD,8,Private,SUV,2,0,13,No
0,27,50139,167990,Yes,F,HighSchool,22,Private,SUV,2,3,1,Yes
0,48,212960,533713,Yes,F,PhD,13,Private,SportsCar,0,0,14,No
0,46,129798,312180,Yes,F,Masters,19,Commercial,Pickup,0,0,12,No
0,43,90334,268229,No,F,Masters,49,Private,SUV,1,2,13,No
0,32,76002,232538,Yes,F,Bachelors,49,Private,SUV,1,4,12,No
0,38,99207,303759,Yes,M,Bachelors,27,Private,Minivan,0,0,16,No
0,50,33854,139245,Yes,F,Masters,15,Private,SportsCar,1,0,21,No
2,40,28430,123290,Yes,F,Lower,37,Commercial,Minivan,0,0,1,No
0,35,16427,86902,Yes,F,HighSchool,14,Private,SUV,0,0,13,No
0,48,96274,282904,Yes,F,Masters,36,Private,SUV,1,5,14,No
0,48,114544,326091,Yes,M,PhD,19,Commercial,Pickup,4,0,11,No
0,53,70195,0,No,M,Bachelors,34,Private,Minivan,0,2,9,No
0,40,104996,0,No,M,Bachelors,5,Private,Minivan,2,7,6,No
1,43,29081,0,No,F,HighSchool,33,Private,SUV,0,1,7,Yes
2,41,88887,265793,No,F,HighSchool,31,Commercial,SUV,0,1,8,Yes
0,35,4290,0,Yes,M,Lower,35,Commercial,Pickup,2,6,1,Yes
0,48,129007,320283,Yes,F,Masters,5,Private,Minivan,0,0,18,No
0,45,2887,0,No,M,HighSchool,33,Commercial,Pickup,0,2,7,No
0,41,119109,0,No,M,Masters,39,Private,Minivan,0,0,18,No
0,47,105623,0,No,M,Bachelors,47,Private,Minivan,0,0,12,No
0,50,17557,81891,Yes,F,Lower,21,Private,SUV,0,0,9,No
0,50,53567,225043,Yes,M,Lower,15,Private,Pickup,1,0,8,No
0,47,85183,273069,Yes,F,Bachelors,40,Commercial,Van,2,2,14,Yes
0,44,26763,141019,No,F,Masters,49,Private,SUV,0,0,11,No
0,51,46709,170183,Yes,F,HighSchool,28,Private,Minivan,0,1,5,No
0,36,32278,156388,Yes,F,Bachelors,30,Private,SUV,0,0,8,No
0,39,51524,0,No,F,Lower,41,Private,Van,0,0,1,No
0,51,50049,0,No,M,HighSchool,49,Commercial,Minivan,0,0,1,Yes
0,48,208667,482291,No,M,PhD,31,Commercial,PanelTruck,1,3,6,No
0,28,12841,85755,Yes,F,Bachelors,52,Private,Minivan,2,5,10,No
0,58,60958,247454,Yes,F,Bachelors,43,Private,SUV,1,2,10,No
0,39,123064,306644,No,F,HighSchool,7,Commercial,SUV,0,2,10,No
0,39,36154,0,No,F,Bachelors,35,Private,SUV,0,0,10,Yes
1,43,48077,188744,Yes,F,Lower,58,Private,Minivan,1,5,1,No
0,37,22699,0,No,M,Lower,35,Private,Pickup,0,0,1,No
0,52,27019,142929,No,F,Bachelors,59,Private,SportsCar,0,1,13,No
0,45,5306,0,Yes,F,HighSchool,32,Private,SUV,0,0,1,No
0,54,62060,244889,Yes,M,HighSchool,51,Private,Minivan,0,3,1,No
1,45,26156,179165,Yes,F,Bachelors,48,Private,SUV,1,0,10,Yes
0,49,44497,0,No,F,HighSchool,39,Commercial,Minivan,0,0,1,Yes
0,34,455,0,No,F,HighSchool,55,Commercial,SUV,0,1,1,No
0,50,34928,0,No,F,Masters,27,Private,SportsCar,2,0,13,Yes
0,45,136408,0,No,F,PhD,26,Commercial,Van,0,2,17,No
2,58,125791,371188,Yes,F,Masters,45,Private,SUV,2,1,18,Yes
0,41,0,0,No,M,Bachelors,18,Commercial,Pickup,2,1,1,No
0,23,0,0,Yes,F,Lower,29,Private,SUV,4,0,5,No
1,41,55867,208816,Yes,M,Bachelors,20,Private,Pickup,0,4,14,No
0,50,163296,447616,No,F,PhD,42,Private,Minivan,0,0,14,No
0,38,21001,110313,No,F,HighSchool,50,Private,SUV,1,5,9,Yes
0,56,112246,0,No,M,PhD,10,Private,Van,0,2,10,No
1,43,32505,162586,Yes,F,Lower,29,Commercial,SportsCar,1,11,1,Yes
0,34,114901,295872,Yes,F,PhD,19,Private,Pickup,0,0,19,No
0,36,45590,172745,Yes,F,HighSchool,9,Private,SUV,0,0,5,Yes
0,44,138442,0,No,F,Masters,31,Private,Pickup,0,0,12,No
0,37,91045,206587,Yes,M,Masters,22,Commercial,PanelTruck,3,3,13,No
0,52,83901,0,No,M,Masters,43,Commercial,PanelTruck,0,5,9,Yes
0,21,32391,170274,No,M,Bachelors,51,Commercial,Pickup,1,2,12,No
0,52,5109,0,No,F,HighSchool,5,Private,SportsCar,0,0,3,No
0,43,30037,166871,Yes,M,Lower,5,Private,Pickup,3,3,1,No
0,42,68984,219684,No,M,Lower,46,Private,Minivan,0,4,5,No
0,50,21567,149254,Yes,M,Lower,42,Commercial,Van,2,5,1,No
0,35,44680,184181,Yes,M,HighSchool,45,Private,Pickup,0,0,1,No
0,56,126700,316939,Yes,F,Masters,36,Private,Pickup,0,4,11,No
0,29,0,0,Yes,F,Lower,15,Private,SportsCar,2,2,5,No
0,41,103948,290521,Yes,M,HighSchool,67,Commercial,Minivan,0,1,12,No
1,36,33274,0,No,F,HighSchool,46,Commercial,Minivan,3,7,1,Yes
0,54,81465,244977,No,F,Masters,21,Private,SUV,0,1,15,No
0,46,65075,0,No,F,Bachelors,33,Private,SUV,3,5,11,Yes
0,32,57583,213828,Yes,F,HighSchool,36,Commercial,SUV,3,1,9,Yes
0,48,85734,0,No,M,PhD,65,Commercial,PanelTruck,0,1,14,No
0,54,63027,0,No,M,Masters,52,Private,Pickup,2,0,15,Yes
0,42,136344,0,No,F,PhD,45,Private,SportsCar,0,0,17,Yes
0,42,118052,0,No,F,Masters,30,Private,SportsCar,2,0,14,No
0,51,43406,151929,Yes,F,Lower,37,Private,SUV,0,0,1,No
0,26,10730,0,Yes,F,HighSchool,5,Private,SUV,2,7,6,Yes
0,46,177832,471670,No,M,PhD,54,Private,Minivan,2,2,14,Yes
0,53,59797,178230,Yes,F,PhD,35,Private,Minivan,0,0,16,No
0,49,41068,0,No,M,HighSchool,28,Commercial,Van,2,0,1,Yes
2,38,145073,406547,Yes,M,PhD,15,Commercial,Van,0,0,12,Yes
0,35,105992,0,No,F,Bachelors,43,Private,Minivan,1,0,9,Yes
1,36,19217,120635,Yes,F,Lower,29,Private,Minivan,0,0,3,No
0,40,57063,0,No,F,Masters,46,Private,SportsCar,0,0,19,Yes
0,55,50601,0,No,F,Lower,54,Private,SportsCar,2,5,5,No
0,52,65268,288825,Yes,M,Bachelors,61,Commercial,Minivan,2,0,1,No
0,43,21189,130494,Yes,F,Lower,47,Private,SUV,0,0,1,No
0,62,2861,118797,Yes,F,HighSchool,39,Private,SportsCar,0,2,11,No
0,46,67938,235842,Yes,F,PhD,48,Private,SUV,4,0,13,No
0,45,20850,129556,Yes,F,HighSchool,48,Commercial,SportsCar,0,0,1,No
0,49,88937,276837,Yes,M,Masters,56,Private,Minivan,0,0,18,No
0,56,44022,0,Yes,F,Bachelors,41,Private,SportsCar,2,0,13,Yes
0,33,27939,0,No,F,HighSchool,18,Private,SportsCar,0,0,6,No
0,43,75338,270555,Yes,F,Bachelors,40,Private,SportsCar,0,0,8,No
0,46,153199,370944,Yes,M,HighSchool,17,Commercial,Van,3,4,9,No
0,38,58530,238054,Yes,F,Bachelors,21,Commercial,SportsCar,3,7,1,Yes
0,49,124114,0,No,F,Masters,42,Private,SUV,0,3,19,No
0,37,97266,252596,No,F,Bachelors,21,Commercial,Minivan,2,0,11,No
0,58,153831,0,No,F,Masters,35,Commercial,Pickup,0,0,13,No
0,42,90937,287892,Yes,M,Bachelors,11,Private,Minivan,2,0,13,No
0,53,45432,182320,Yes,M,Bachelors,27,Private,Minivan,1,4,16,No
0,59,83208,271242,Yes,F,Bachelors,49,Commercial,Pickup,0,0,13,No
0,44,219768,0,No,M,PhD,40,Commercial,PanelTruck,2,5,19,Yes
0,32,72188,229982,Yes,F,Bachelors,29,Private,SUV,2,1,13,No
0,45,12158,0,No,F,Lower,22,Private,Minivan,1,5,1,Yes
0,37,76930,280067,Yes,F,Bachelors,11,Private,Minivan,0,2,9,No
1,36,91729,307043,No,F,Bachelors,26,Private,SUV,3,0,1,Yes
0,45,33648,180461,Yes,F,Bachelors,45,Private,SportsCar,0,2,9,Yes
0,33,92052,295952,Yes,M,Bachelors,33,Private,Minivan,0,1,10,No
0,50,176648,461706,Yes,M,PhD,28,Commercial,PanelTruck,0,3,8,No
0,43,0,0,Yes,F,HighSchool,61,Commercial,Minivan,4,5,1,Yes
0,33,0,0,No,M,HighSchool,10,Commercial,Minivan,2,5,10,Yes
